sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
1,0.08517749397939929,0.06571627229003714,0,0,0,1,0,0,9.451890643009245,200,2
2,0.0753781169779935,0.05886531526205307,0,0,0,1,0,0,9.324642565002362,200,2
3,0.2260402858583279,0.1572072406129371,0,0,0,1,0,0,10.772097740265616,200,2
4,0.12532905359271404,0.09861507538497843,0,0,0,1,0,0,9.905719781596087,200,2
5,0.49093557007512567,0.3066230402463715,0,0,0,1,0,0,9.659998267474398,200,3
6,0.27746936956346246,0.15210825906394856,0,0,0,1,0,0,10.762632979686197,200,2
7,0.23580299078010103,0.15064740936504692,0,0,0,0,0,0,10.2411677795928,198,2
8,0.130891922728978,0.0982774959835076,0,0,0,1,0,0,10.222040042103533,200,2
9,0.22873733547683675,0.15957592131612297,0,0,0,1,0,0,10.726692446532171,200,2
10,0.22013103321439192,0.1355410020241166,0,0,0,1,0,0,10.579696156539928,200,2
11,3.15054525984367,0.9962300162495252,0,0,0,1,0,0,9.644547808101395,200,3
12,0.13244175576466755,0.09917207564176125,0,0,0,0,0,0,11.532011665375554,191,2
13,0.14729394553991546,0.10555184009925656,0,0,0,1,0,3,10.154208293612497,200,2
14,0.28470028531158,0.2095845273571495,0,0,0,2,0,0,8.334314435727709,200,3
15,0.15418582906210018,0.11127809442449446,0,0,0,0,0,0,10.69207276755337,156,2
16,0.19739594584858972,0.1278608762410316,0,0,0,1,0,0,10.460787776665287,200,2
17,0.16363621092100533,0.1162976613591374,0,0,0,1,0,0,10.222040149554717,200,2
18,0.1242100777694097,0.09436922243019936,0,0,0,1,0,0,10.222040065959316,200,2
19,0.12965037807636198,0.1004548111162509,0,0,0,1,0,0,9.97798983262405,200,2
20,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.196958739742955,200,2
21,0.3683294017140658,0.25488003138244164,0,0,0,2,0,0,8.565180389103467,200,3
22,0.13508467772982874,0.1006874565150567,0,0,0,1,0,0,10.222040084572635,200,2
23,0.036487529610817415,0.031466150291898726,0,0,0,1,0,0,8.67637646667181,200,2
24,0.19874112609612754,0.12782496136857607,0,0,0,1,0,0,10.516875996023668,200,2
25,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
26,0.051411250110742095,0.045189988856233994,0,0,0,0,0,0,16.372388591189175,118,2
27,0.2143000859669034,0.15029563703272192,0,0,0,1,0,0,10.663398028199273,200,2
28,0.18469907134273045,0.12329594110315117,0,0,0,1,0,0,10.420847515145276,200,2
29,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.196958739742955,200,2
30,0.1558980108340597,0.11219789995693805,0,0,0,1,0,0,10.222040101024641,200,2
31,0.22433012189553436,0.15634339565955693,0,0,0,1,0,0,10.748678196965873,200,2
32,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
33,2.3086454762046666,0.40687224465280847,0,0,0,2,0,5,12.247044071125433,200,2
34,3.724263162703936,1.371965970357607,0,0,0,1,0,0,10.61417672920962,200,3
35,0.2233558322405929,0.15683167833097733,0,0,0,1,0,0,11.439960094900204,200,2
36,0.2718816705481125,0.16566676278274733,0,0,0,0,0,0,10.320788794443974,190,2
37,0.16172795734558873,0.11529522291190976,0,0,0,1,0,0,9.792623570230383,200,2
38,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
39,0.029032335777811405,0.026902332433943,0,0,0,0,0,0,17.489892073000835,107,2
40,0.03877170511929808,0.035091349637141195,0,0,0,0,0,0,17.010818012496742,112,2
41,0.32442201854754205,0.23112088879050172,0,0,0,1,0,0,8.745769550459647,200,3
42,0.3091551810152079,0.22299686656040382,0,0,0,2,0,0,8.20290946548665,200,3
43,0.10667696651248436,0.07694773995625649,0,0,0,1,0,0,9.329002542248245,200,2
44,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
45,0.14729394553991546,0.10555184009925656,0,0,0,1,0,3,10.154208293612497,200,2
46,2.3086454762046666,0.552142151333337,0,0,0,2,0,5,11.63830738383043,200,3
47,0.11345886200295908,0.09284043583601767,0,0,0,1,0,0,9.71981951441639,200,2
48,0.16349050383993724,0.11622131413593416,0,0,0,1,0,0,10.222040133141235,200,2
49,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
50,0.4243172284426828,0.22451721392273624,0,0,0,1,0,0,9.574169926329542,200,3
51,0.13770912274720948,0.10048101211778025,0,0,0,1,0,0,10.073149380155403,200,2
52,1.8507102029072402,0.9495589118828021,0,0,0,1,0,0,10.75975508193188,200,3
53,0.13070350523659902,0.10109942790626564,0,0,0,1,0,0,9.977989733612441,200,2
54,0.054843052438836803,0.04783655934185826,0,0,0,0,0,0,16.193096591255692,120,2
55,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
56,4.34756218798832,1.163124349925926,0,0,0,0,0,0,13.392215061396774,125,3
57,0.2025161338890847,0.13560314916577587,0,0,0,1,0,0,10.222040149865496,200,2
58,0.3029847788724222,0.21970811605434135,0,0,0,2,0,0,8.545144990373803,200,3
59,1.848811364701877,0.9000651677119244,0,0,0,1,0,0,8.688715279547342,200,3
60,0.16539733646063562,0.11721792421148851,0,0,0,1,0,0,10.222040024198966,200,2
61,0.135853614323605,0.10112597407716782,0,0,0,1,0,0,10.222040065171589,200,2
62,0.041951879483557324,0.03768624942710923,0,0,0,0,0,0,16.693376922281065,118,2
63,0.15418582906210018,0.11127811866227318,0,0,0,1,0,0,10.222040082809638,200,2
64,4.0338416406829145,0.47955693488509793,5,1,4,2,0,5,11.828851115359459,200,2
65,2.111403685894261,0.3957670214082706,1,0,1,2,0,5,11.846310892410415,200,2
66,4.077978446878552,0.4874152326775499,5,1,4,2,0,5,11.81731746394707,200,2
67,0.14729394553991546,0.10555183995645281,0,0,0,1,0,3,10.154218971928069,200,2
