sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.5955326449625545,0.2866223944550596,0,0,0,0,0,0,10.265940980014841,60,2
1,0.7189514025710316,0.34666042090084487,0,0,0,0,0,0,12.072411232218206,52,2
2,0.5859040802974846,0.28389382722384837,0,0,0,0,0,0,10.257556232871533,60,2
3,1.250518485227449,0.468846313254098,0,0,0,0,0,2,12.834872236164944,60,2
4,0.627254603990634,0.30301302440823186,0,0,0,0,0,0,10.255422398601885,65,2
5,0.39697676400531096,0.23945211310769646,0,0,0,0,0,0,10.105774269533208,52,2
6,0.6251668092157595,0.2940299762005574,0,0,0,0,0,0,10.25688779585162,61,2
7,0.5955326449625545,0.2866223944550596,0,0,0,0,0,0,10.265940980014841,60,2
8,0.617524538129259,0.29200718694893596,0,0,0,0,0,0,10.24440100243464,61,2
9,1.049542029927826,0.3691722744324646,0,0,0,0,0,3,11.202752566451094,60,2
10,0.9473521279783053,0.3298541212214374,0,0,0,0,0,1,9.860858477014327,69,2
11,1.5729581189226758,0.6473772773236487,0,0,0,0,0,0,7.593082023264366,145,3
12,0.5479639681837272,0.27608547716780296,0,0,0,0,0,0,10.000805749351482,62,2
13,0.7536087244592966,0.36779840512453443,0,0,0,0,0,0,12.485635086459249,52,2
14,0.5955326449625545,0.2866223944550596,0,0,0,0,0,0,10.265940980014841,60,2
15,0.45434847967463393,0.24740855034699608,0,0,0,0,0,0,10.175876629630762,52,2
16,0.5955326449625545,0.2866223944550596,0,0,0,0,0,0,10.265940980014841,60,2
17,0.7414816678842826,0.39237565456778845,0,0,0,0,0,0,12.277638405324328,60,2
18,0.5955326449625545,0.2866223944550596,0,0,0,0,0,0,10.265940980014841,60,2
19,0.604594220912677,0.2915358579051137,0,0,0,0,0,0,10.417283870040148,60,2
20,0.5500003469908605,0.27483605680973744,0,0,0,0,0,0,10.08219394224259,60,2
